,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
274,0.0,0.9988471630904099,0.5859064235918884,24,37440,3
275,0.0,0.8561547112203514,0.5859064235918883,24,37440,3
276,0.0,0.30891299975304876,0.09528368255451067,24,37440,3
277,0.0,0.2316847498147866,0.09528368255451065,24,37440,3
278,0.0,0.6247955141362354,0.13626927359645802,24,37440,3
279,0.0,0.20826517137874512,0.136269273596458,24,37440,3
280,0.0,0.0,0.0,24,37440,3
281,0.0,0.0,0.0,24,37440,3
282,0.0,0.4775530205950881,0.11895700771327791,24,37440,3
283,0.0,0.2204090864285022,0.1189570077132779,24,37440,3
284,0.0,0.18319738389074613,0.09264795345397708,24,37440,3
285,0.0,0.274796075836119,0.09264795345397708,24,37440,3
286,0.0,0.0,0.0,24,37440,3
287,0.0,0.0,0.0,24,37440,3
288,0.0,0.1505420642005405,0.10223967197703147,24,37440,3
289,0.0,0.9032523852032428,0.10223967197703147,24,37440,3
290,0.0,0.0,0.0,24,37440,3
291,1.0,1.0,0.0,24,37440,3
292,0.0,0.0,0.0,24,37440,3
293,0.0,0.0,0.0,24,37440,3
294,0.0,0.30891299975304876,0.08829721108084586,24,37440,3
295,0.0,0.2316847498147866,0.08829721108084587,24,37440,3
296,0.0,0.0,0.0,24,37440,3
297,0.0,0.0,0.0,24,37440,3
298,0.0,0.0,0.0,24,37440,3
299,1.0,1.0,0.0,24,37440,3
300,1.0,1.0,0.0,24,37440,3
301,0.0,0.0,0.0,24,37440,3
302,1.0,1.0,0.0,24,37440,3
303,1.0,1.0,0.0,24,37440,3
304,1.0,1.0,0.0,24,37440,3
305,0.0,0.0,0.0,24,37440,3
306,1.0,1.0,0.0,24,37440,3
307,1.0,1.0,0.0,24,37440,3
308,1.0,1.0,0.0,24,37440,3
309,0.0,0.0,0.0,24,37440,3
310,1.0,1.0,0.0,24,37440,3
311,1.0,1.0,0.0,24,37440,3
312,1.0,1.0,0.0,24,37440,3
313,1.0,1.0,0.0,24,37440,3
