,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
251,1.0,1.0,0.0,62,603900,2
252,1.0,1.0,0.0,62,603900,2
253,0.0,0.0,0.0,62,603900,2
254,1.0,1.0,0.0,62,603900,2
255,0.0,0.0,0.0,62,603900,2
256,1.0,1.0,0.0,62,603900,2
257,0.0,0.0,0.0,62,603900,2
258,1.0,1.0,0.0,62,603900,2
259,1.0,1.0,0.0,62,603900,2
260,1.0,1.0,0.0,62,603900,2
261,0.0,0.0,0.0,62,603900,2
262,1.0,1.0,0.0,62,603900,2
263,0.0,0.0,0.0,62,603900,2
264,1.0,1.0,0.0,62,603900,2
265,0.0,0.0,0.0,62,603900,2
266,1.0,1.0,0.0,62,603900,2
267,1.0,1.0,0.0,62,603900,2
268,1.0,1.0,0.0,62,603900,2
269,0.0,0.0,0.0,62,603900,2
270,1.0,1.0,0.0,62,603900,2
271,1.0,1.0,0.0,62,603900,2
272,1.0,1.0,0.0,62,603900,2
273,0.0,0.0,0.0,62,603900,2
274,1.0,1.0,0.0,62,603900,2
275,0.0,0.0,0.0,62,603900,2
276,1.0,1.0,0.0,62,603900,2
277,0.0,0.0,0.0,62,603900,2
278,1.0,1.0,0.0,62,603900,2
279,1.0,1.0,0.0,62,603900,2
280,1.0,1.0,0.0,62,603900,2
281,0.0,0.0,0.0,62,603900,2
282,1.0,1.0,0.0,62,603900,2
283,1.0,1.0,0.0,62,603900,2
284,1.0,1.0,0.0,62,603900,2
285,0.0,0.0,0.0,62,603900,2
286,1.0,1.0,0.0,62,603900,2
287,0.0,0.0,0.0,62,603900,2
288,1.0,1.0,0.0,62,603900,2
289,0.0,0.0,0.0,62,603900,2
290,1.0,1.0,0.0,62,603900,2
291,1.0,1.0,0.0,62,603900,2
292,1.0,1.0,0.0,62,603900,2
293,1.0,1.0,0.0,62,603900,2
294,1.0,1.0,0.0,62,603900,2
295,0.0,0.0,0.0,62,603900,2
296,1.0,1.0,0.0,62,603900,2
297,0.0,0.0,0.0,62,603900,2
298,1.0,1.0,0.0,62,603900,2
299,0.0,0.0,0.0,62,603900,2
300,1.0,1.0,0.0,62,603900,2
301,0.0,0.0,0.0,62,603900,2
302,1.0,1.0,0.0,62,603900,2
303,0.0,0.0,0.0,62,603900,2
304,1.0,1.0,0.0,62,603900,2
305,0.0,0.0,0.0,62,603900,2
306,1.0,1.0,0.0,62,603900,2
307,0.0,0.0,0.0,62,603900,2
308,1.0,1.0,0.0,62,603900,2
309,1.0,1.0,0.0,62,603900,2
310,1.0,1.0,0.0,62,603900,2
311,0.0,0.0,0.0,62,603900,2
312,1.0,1.0,0.0,62,603900,2
313,0.0,0.0,0.0,62,603900,2
314,1.0,1.0,0.0,62,603900,2
315,0.0,0.0,0.0,62,603900,2
316,1.0,1.0,0.0,62,603900,2
317,0.0,0.0,0.0,62,603900,2
318,1.0,1.0,0.0,62,603900,2
319,0.0,0.0,0.0,62,603900,2
320,1.0,1.0,0.0,62,603900,2
321,1.0,1.0,0.0,62,603900,2
322,1.0,1.0,0.0,62,603900,2
323,0.0,0.0,0.0,62,603900,2
324,1.0,1.0,0.0,62,603900,2
325,0.0,0.0,0.0,62,603900,2
326,1.0,1.0,0.0,62,603900,2
327,0.0,0.0,0.0,62,603900,2
328,1.0,1.0,0.0,62,603900,2
329,0.0,0.0,0.0,62,603900,2
330,1.0,1.0,0.0,62,603900,2
331,0.0,0.0,0.0,62,603900,2
332,1.0,1.0,0.0,62,603900,2
333,0.0,0.0,0.0,62,603900,2
334,1.0,1.0,0.0,62,603900,2
335,0.0,0.0,0.0,62,603900,2
336,1.0,1.0,0.0,62,603900,2
337,0.0,0.0,0.0,62,603900,2
338,1.0,1.0,0.0,62,603900,2
339,0.0,0.0,0.0,62,603900,2
340,1.0,1.0,0.0,62,603900,2
341,1.0,1.0,0.0,62,603900,2
342,1.0,1.0,0.0,62,603900,2
343,1.0,1.0,0.0,62,603900,2
344,1.0,1.0,0.0,62,603900,2
345,0.0,0.0,0.0,62,603900,2
346,1.0,1.0,0.0,62,603900,2
347,0.0,0.0,0.0,62,603900,2
348,1.0,1.0,0.0,62,603900,2
349,0.0,0.0,0.0,62,603900,2
350,1.0,1.0,0.0,62,603900,2
351,1.0,1.0,0.0,62,603900,2
352,1.0,1.0,0.0,62,603900,2
353,1.0,1.0,0.0,62,603900,2
354,1.0,1.0,0.0,62,603900,2
355,1.0,1.0,0.0,62,603900,2
356,1.0,1.0,0.0,62,603900,2
357,0.0,0.0,0.0,62,603900,2
358,1.0,1.0,0.0,62,603900,2
359,0.0,0.0,0.0,62,603900,2
360,1.0,1.0,0.0,62,603900,2
361,1.0,1.0,0.0,62,603900,2
362,1.0,1.0,0.0,62,603900,2
363,1.0,1.0,0.0,62,603900,2
364,1.0,1.0,0.0,62,603900,2
365,0.0,0.0,0.0,62,603900,2
366,1.0,1.0,0.0,62,603900,2
367,0.0,0.0,0.0,62,603900,2
368,1.0,1.0,0.0,62,603900,2
369,1.0,1.0,0.0,62,603900,2
370,1.0,1.0,0.0,62,603900,2
371,0.0,0.0,0.0,62,603900,2
372,1.0,1.0,0.0,62,603900,2
373,0.0,0.0,0.0,62,603900,2
374,1.0,1.0,0.0,62,603900,2
375,0.0,0.0,0.0,62,603900,2
376,1.0,1.0,0.0,62,603900,2
377,0.0,0.0,0.0,62,603900,2
378,1.0,1.0,0.0,62,603900,2
379,0.0,0.0,0.0,62,603900,2
380,1.0,1.0,0.0,62,603900,2
381,0.0,0.0,0.0,62,603900,2
382,1.0,1.0,0.0,62,603900,2
383,0.0,0.0,0.0,62,603900,2
384,1.0,1.0,0.0,62,603900,2
385,0.0,0.0,0.0,62,603900,2
386,1.0,1.0,0.0,62,603900,2
387,1.0,1.0,0.0,62,603900,2
388,1.0,1.0,0.0,62,603900,2
389,0.0,0.0,0.0,62,603900,2
390,1.0,1.0,0.0,62,603900,2
391,0.0,0.0,0.0,62,603900,2
392,1.0,1.0,0.0,62,603900,2
393,0.0,0.0,0.0,62,603900,2
394,0.0,0.7430699362098154,0.0030999114510296332,62,603900,2
395,0.0,0.02251727079423682,0.0030999114510296332,62,603900,2
396,0.0,0.0,0.0,62,603900,2
397,0.0,0.0,0.0,62,603900,2
398,0.0,0.7430699362098154,0.0025485673242522234,62,603900,2
399,0.0,0.01857674840524537,0.0025485673242522234,62,603900,2
400,0.7464147942516355,0.7464147942516355,0.09893449204986683,62,603900,2
401,0.24880493141721194,0.18660369856290893,0.09893449204986683,62,603900,2
402,0.0,0.0,0.0,62,603900,2
403,0.0,0.0,0.0,62,603900,2
404,0.0,0.7430699362098154,0.0020742410709893794,62,603900,2
405,0.0,0.015164692575710514,0.0020742410709893794,62,603900,2
406,0.0,0.0,0.0,62,603900,2
407,0.0,0.0,0.0,62,603900,2
408,0.0,0.0,0.0,62,603900,2
409,1.0,1.0,0.0,62,603900,2
410,0.0,0.9170732834681583,0.06295458770258959,62,603900,2
411,0.0,0.18341465669363166,0.06295458770258959,62,603900,2
412,0.0,0.7430699362098154,0.002261289798303575,62,603900,2
413,0.0,0.016512665249106995,0.002261289798303575,62,603900,2
414,0.0,0.7430699362098154,0.003006980742420477,62,603900,2
415,0.0,0.02185499812381808,0.003006980742420477,62,603900,2
416,0.0,0.0,0.0,62,603900,2
417,0.0,0.0,0.0,62,603900,2
418,0.0,0.7430699362098154,0.002836889343914148,62,603900,2
419,0.0,0.020640831561383743,0.002836889343914148,62,603900,2
420,0.0,0.0,0.0,62,603900,2
421,0.0,0.0,0.0,62,603900,2
422,0.0,0.7430699362098154,0.02302023433478729,62,603900,2
423,0.0,0.14861398724196317,0.02302023433478729,62,603900,2
424,0.0,0.7430699362098154,0.0021180409483972044,62,603900,2
425,0.0,0.015480623671037752,0.0021180409483972044,62,603900,2
426,0.0,0.7430699362098154,0.003198769385666069,62,603900,2
427,0.0,0.023220935506556684,0.003198769385666069,62,603900,2
428,0.0,0.0,0.0,62,603900,2
429,1.0,1.0,0.0,62,603900,2
430,0.0,0.7531097824284103,0.002953762757443957,62,603900,2
431,0.0,0.01981867848495822,0.002953762757443957,62,603900,2
432,0.0,0.7430699362098154,0.004118060349666743,62,603900,2
433,0.0,0.02972279744839257,0.004118060349666743,62,603900,2
434,0.0,0.0,0.0,62,603900,2
435,0.0,0.0,0.0,62,603900,2
436,0.7319926469175588,0.9518451745041232,0.08109036212793248,62,603900,2
437,0.3659963234587794,0.19036903490082469,0.0810903621279325,62,603900,2
438,0.0,0.0,0.0,62,603900,2
439,0.0,0.0,0.0,62,603900,2
440,0.770312989772966,0.770312989772966,0.09959365220853254,62,603900,2
441,0.38515649488648296,0.19257824744324148,0.09959365220853254,62,603900,2
442,0.0,0.0,0.0,62,603900,2
443,0.0,0.0,0.0,62,603900,2
444,0.0,0.0,0.0,62,603900,2
445,1.0,1.0,0.0,62,603900,2
446,0.0,0.7430699362098154,0.003416689733166419,62,603900,2
447,0.0,0.024768997873660492,0.003416689733166419,62,603900,2
448,0.0,0.7430699362098154,0.0020742410709893794,62,603900,2
449,0.0,0.015164692575710514,0.0020742410709893794,62,603900,2
450,0.0,0.7430699362098154,0.0019530756060204726,62,603900,2
451,0.0,0.014289806465573318,0.0019530756060204726,62,603900,2
452,0.0,0.0,0.0,62,603900,2
453,1.0,1.0,0.0,62,603900,2
454,0.0,0.7430699362098154,0.0029194597071811918,62,603900,2
455,0.0,0.021230569605994676,0.0029194597071811918,62,603900,2
456,0.0,0.9518924039092345,0.008841272126042321,62,603900,2
457,0.0,0.023216887900225247,0.008841272126042321,62,603900,2
458,0.0,0.7430699362098154,0.0030999114510296332,62,603900,2
459,0.0,0.02251727079423682,0.0030999114510296332,62,603900,2
460,0.0,0.0,0.0,62,603900,2
461,1.0,1.0,0.0,62,603900,2
462,0.0,0.0,0.0,62,603900,2
463,0.0,0.0,0.0,62,603900,2
464,0.0,0.0,0.0,62,603900,2
465,1.0,1.0,0.0,62,603900,2
466,0.0,0.7430699362098154,0.0030999114510296332,62,603900,2
467,0.0,0.02251727079423682,0.0030999114510296332,62,603900,2
468,0.0,0.0,0.0,62,603900,2
469,0.0,0.0,0.0,62,603900,2
470,0.0,0.7430699362098154,0.0026850103639885314,62,603900,2
471,0.0,0.019554472005521406,0.0026850103639885314,62,603900,2
472,0.0,0.0,0.0,62,603900,2
473,1.0,1.0,0.0,62,603900,2
474,0.0,0.7430699362098154,0.003006980742420477,62,603900,2
475,0.0,0.02185499812381808,0.003006980742420477,62,603900,2
476,0.0,0.0,0.0,62,603900,2
477,1.0,1.0,0.0,62,603900,2
478,0.0,0.7430699362098154,0.002836889343914148,62,603900,2
479,0.0,0.020640831561383743,0.002836889343914148,62,603900,2
480,0.0,0.7430699362098154,0.0025485673242522234,62,603900,2
481,0.0,0.01857674840524537,0.0025485673242522234,62,603900,2
482,0.0,0.0,0.0,62,603900,2
483,0.0,0.0,0.0,62,603900,2
484,0.0,0.0,0.0,62,603900,2
485,1.0,1.0,0.0,62,603900,2
486,0.0,0.0,0.0,62,603900,2
487,1.0,1.0,0.0,62,603900,2
488,0.0,0.7430699362098154,0.0036664730010942293,62,603900,2
489,0.0,0.0265382120074934,0.0036664730010942293,62,603900,2
490,0.0,0.7430699362098154,0.0016898456063981853,62,603900,2
491,0.0,0.012384498936830246,0.0016898456063981853,62,603900,2
492,0.0,0.0,0.0,62,603900,2
493,0.0,0.0,0.0,62,603900,2
494,0.0,0.0,0.0,62,603900,2
495,0.0,0.0,0.0,62,603900,2
496,0.0,0.0,0.0,62,603900,2
497,0.0,0.0,0.0,62,603900,2
498,0.0,0.7430699362098154,0.00883177687564547,62,603900,2
499,0.0,0.06192249468415134,0.00883177687564547,62,603900,2
500,0.0,0.7430699362098154,0.003304140293954722,62,603900,2
501,0.0,0.023969997942252075,0.003304140293954722,62,603900,2
502,0.0,0.0,0.0,62,603900,2
503,1.0,1.0,0.0,62,603900,2
504,0.0,0.7430699362098154,0.002211434691021289,62,603900,2
505,0.0,0.016153694265430785,0.002211434691021289,62,603900,2
506,0.0,0.7430699362098154,0.01071946639690015,62,603900,2
507,0.0,0.07430699362098159,0.01071946639690015,62,603900,2
508,0.0,0.9518451745041232,0.06608860085677554,62,603900,2
509,0.0,0.15864086241735398,0.06608860085677554,62,603900,2
510,0.0,0.0,0.0,62,603900,2
511,0.0,0.0,0.0,62,603900,2
512,0.0,0.7430699362098154,0.003198769385666069,62,603900,2
513,0.0,0.023220935506556684,0.003198769385666069,62,603900,2
514,0.0,0.0,0.0,62,603900,2
515,1.0,1.0,0.0,62,603900,2
516,0.0,0.7430699362098154,0.003006980742420477,62,603900,2
517,0.0,0.02185499812381808,0.003006980742420477,62,603900,2
518,0.0,0.7430699362098154,0.0026150102612654486,62,603900,2
519,0.0,0.019053075287431165,0.0026150102612654486,62,603900,2
520,0.0,0.7430699362098154,0.0020742410709893794,62,603900,2
521,0.0,0.015164692575710514,0.0020742410709893794,62,603900,2
522,0.0,0.7430699362098154,0.0023134446420756257,62,603900,2
523,0.0,0.016887953095677588,0.0023134446420756257,62,603900,2
524,0.0,0.7430699362098154,0.0021637304932004752,62,603900,2
525,0.0,0.015809998642762002,0.0021637304932004752,62,603900,2
526,0.0,0.7430699362098154,0.0029194597071811918,62,603900,2
527,0.0,0.021230569605994676,0.0029194597071811918,62,603900,2
528,0.0,0.7430699362098154,0.003198769385666069,62,603900,2
529,0.0,0.023220935506556684,0.003198769385666069,62,603900,2
530,0.0,0.7430699362098154,0.0020322160044168765,62,603900,2
531,0.0,0.014861398724196229,0.0020322160044168765,62,603900,2
532,0.0,0.7430699362098154,0.0026850103639885314,62,603900,2
533,0.0,0.019554472005521406,0.0026850103639885314,62,603900,2
534,0.0,0.0,0.0,62,603900,2
535,1.0,1.0,0.0,62,603900,2
536,0.0,0.0,0.0,62,603900,2
537,1.0,1.0,0.0,62,603900,2
538,0.0,0.0,0.0,62,603900,2
539,0.0,0.0,0.0,62,603900,2
540,0.0,0.7430699362098154,0.0021180409483972044,62,603900,2
541,0.0,0.015480623671037752,0.0021180409483972044,62,603900,2
542,0.0,0.7430699362098154,0.0023134446420756257,62,603900,2
543,0.0,0.016887953095677588,0.0023134446420756257,62,603900,2
544,0.0,0.0,0.0,62,603900,2
545,1.0,1.0,0.0,62,603900,2
546,0.0,0.0,0.0,62,603900,2
547,1.0,1.0,0.0,62,603900,2
548,0.0,0.0,0.0,62,603900,2
